0,01/03/2021,7:41:16,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjE1MjgvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,12/16/20,9:02:38,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjEzNjcvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,12/14/20,8:00:12,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjEzNDEvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,12/08/2020,8:00:07,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjEzMDMvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,11/23/20,8:00:14,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjExNzgvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,11/10/2020,9:05:50,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjEwNTEvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
1,10/27/20,15:56:25,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjA3NzYvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,9/13/20,15:23:49,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNjAzNTMvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
0,7/26/20,15:37:59,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNTk4NDEvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
1,7/26/20,15:33:14,https://www.tadawul.com.sa/wps/portal/tadawul/home/announcement-details/!ut/p/z1/pZJLc4IwFIV_SxcuO7nhJe0OEQF5VMUXbJwIVOkIYWjU2l_fCC60rdqZZrK5l-_cE06CIjRHUUF22YqwjBZkw-swUha-5eoWqIIDYwNA8176vZHcx6oLaFYDgqCr-EkCF9w2Bk0xwR56kghDEUXnetMYi_xz19NHvi0A_NCbtt8GbahZ096Uo6rwPz1Il_pr54crS4O_6a_5m-I9fR9Fqw1dNlGvGSufW9ACRhKy325a3D6meUmKQ3DIl5RDAohH0-jbXEvo8lwMx-nqsgAd-QTcupdL4JfgbwLHZGvgVnQ1YA9MCdv8kOpY6YA20V2_6wcYZOWOBQ8vIBUKecLtsym-w5-AgR2QLA-DJKFJQaucBzjbZekeBcepJVmlPkUhPhYJYekgrTKaoPCx7rD0gwUpqeI1n85rUhR0G-dpwcaHMuWyRcO918ypVzeaWwhFwPXvlRVNtvFJZTSSmNHKbqzKfMLX_NN9DezMfpPC_s6XT9vTHh6-ANJ_4Hs!/dz/d5/L0lDU0lKQ2dwUkNpQ2xFS2FZQSEhL29Pb1FBQUlReEJBSUVveWpDVTV3WEJTZ2lIRmFoSUNqUTBBdy80SkNpanNZcE1oVGpVRTF1MGxzcHFhYWhrQSEhL1o3X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVTIyL1o2X05ITENIMDgySzBUTkYwQVFWT0NCTUVLVUs2L0FOTk9VTkNFTUVOVF9OVU1CRVIvNTk4NDAvaHR0cDolMCUwdGFkYXd1bCUwL2FubkNhdC8xLzMwMTA!/
